time,step-size,{Controller}.C.motor_tau,{Model}.M.theta
5.399999999999929,0.01,0.0,-355.7599378306643
5.409999999999929,0.01,0.0,-361.2339135190333
5.419999999999929,0.01,0.0,-366.7913153672086
5.429999999999929,0.01,0.0,-372.43315942934083
5.4399999999999284,0.01,0.0,-378.16105733070236
5.449999999999928,0.01,0.0,-383.9769412475911
5.459999999999928,0.01,0.0,-389.8827630079815
5.469999999999928,0.01,0.0,-395.8803231615709
5.479999999999928,0.01,0.0,-401.9712374184651
5.489999999999927,0.01,0.0,-408.1569815720327
5.499999999999927,0.01,0.0,-414.43895731851507
5.509999999999927,0.01,0.0,-420.818546601636
5.519999999999927,0.01,0.0,-427.2971428651277
5.5299999999999265,0.01,0.0,-433.8761563953386
5.539999999999926,0.01,0.0,-440.5569917009002
5.549999999999926,0.01,0.0,-447.3409955986082
5.559999999999926,0.01,0.0,-454.2293850940843
5.569999999999926,0.01,0.0,-461.2231927384879
5.5799999999999255,0.01,0.0,-468.3233086643228
5.589999999999925,0.01,0.0,-475.53071010104946
5.599999999999925,0.01,0.0,-482.8468643154846
5.609999999999925,0.01,0.0,-490.27402737327895
5.619999999999925,0.01,0.0,-497.81495183535844
5.629999999999924,0.01,0.0,-505.47188855887043
5.639999999999924,0.01,0.0,-513.2458827204181
5.649999999999924,0.01,0.0,-521.1377952186757
5.659999999999924,0.01,0.0,-529.1501414849048
5.6699999999999235,0.01,0.0,-537.286263830853
5.679999999999923,0.01,0.0,-545.5475271132397
5.689999999999923,0.01,0.0,-553.9348391674423
5.699999999999923,0.01,0.0,-562.451755308107
5.709999999999923,0.01,0.0,-571.10050229822
5.7199999999999225,0.01,0.0,-579.8817525625135
5.729999999999922,0.01,0.0,-588.799429881183
5.739999999999922,0.01,0.0,-597.8547183633367
5.749999999999922,0.01,0.0,-607.0498240849281
5.759999999999922,0.01,0.0,-616.3877706615464
5.769999999999921,0.01,0.0,-625.8694714911987
5.779999999999921,0.01,0.0,-635.4986715789357
5.789999999999921,0.01,0.0,-645.2760615338921
5.799999999999921,0.01,0.0,-655.2052431924427
5.809999999999921,0.01,0.0,-665.2875516101507
5.81999999999992,0.01,0.0,-675.5253797678249
5.82999999999992,0.01,0.0,-685.9219271442671
5.83999999999992,0.01,0.0,-696.4777949217477
5.84999999999992,0.01,0.0,-707.1967769193797
5.8599999999999195,0.01,0.0,-718.0813366937485
5.869999999999919,0.01,0.0,-729.1323858379675
5.879999999999919,0.01,0.0,-740.3530714787108
5.889999999999919,0.01,0.0,-751.7470694617612
5.899999999999919,0.01,0.0,-763.3164734895363
5.909999999999918,0.01,0.0,-775.0627891901931
5.919999999999918,0.01,0.0,-786.9882865595448
5.929999999999918,0.01,0.0,-799.0960676980754
5.939999999999918,0.01,0.0,-811.3895317036472
5.949999999999918,0.01,0.0,-823.8720061940724
5.959999999999917,0.01,0.0,-836.5466634356891
5.969999999999917,0.01,0.0,-849.4165561371664
5.979999999999917,0.01,0.0,-862.4846371924815
5.989999999999917,0.01,0.0,-875.7537206261768
5.9999999999999165,0.01,0.0,-889.2264351396477
6.009999999999916,0.01,0.0,-902.9053426789719
6.019999999999916,0.01,0.0,-916.7934249228208
6.029999999999916,0.01,0.0,-930.8946752425464
6.039999999999916,0.01,0.0,-945.2136166826525
6.0499999999999154,0.01,0.0,-959.7534020563658
6.059999999999915,0.01,0.0,-974.5160561702443
6.069999999999915,0.01,0.0,-989.5059924397952
6.079999999999915,0.01,0.0,-1004.7275920791824
6.089999999999915,0.01,0.0,-1020.18269874524
6.099999999999914,0.01,0.0,-1035.8767617073584
6.109999999999914,0.01,0.0,-1051.8120122395226
6.119999999999914,0.01,0.0,-1067.993497827644
6.129999999999914,0.01,0.0,-1084.4235642265376
6.1399999999999135,0.01,0.0,-1101.1078087491596
6.149999999999913,0.01,0.0,-1118.0483196601417
6.159999999999913,0.01,0.0,-1135.2498571855897
6.169999999999913,0.01,0.0,-1152.7173033837169
6.179999999999913,0.01,0.0,-1170.4533505392035
6.1899999999999125,0.01,0.0,-1188.461525500079
6.199999999999912,0.01,0.0,-1206.7467154470587
6.209999999999912,0.01,0.0,-1225.3139276589939
6.219999999999912,0.01,0.0,-1244.1677805547072
6.229999999999912,0.01,0.0,-1263.3126660978942
6.239999999999911,0.01,0.0,-1282.7529513964832
6.249999999999911,0.01,0.0,-1302.4929772641012
6.259999999999911,0.01,0.0,-1322.53684168777
6.269999999999911,0.01,0.0,-1342.8882299905342
6.2799999999999105,0.01,0.0,-1363.5510617022987
6.28999999999991,0.01,0.0,-1384.5308945244608
6.29999999999991,0.01,0.0,-1405.8336854469142
6.30999999999991,0.01,0.0,-1427.4627933563474
6.31999999999991,0.01,0.0,-1449.4238145201957
6.3299999999999095,0.01,0.0,-1471.722292373416
6.339999999999909,0.01,0.0,-1494.362692992247
6.349999999999909,0.01,0.0,-1517.3508682912438
6.359999999999909,0.01,0.0,-1540.6926550158125
6.369999999999909,0.01,0.0,-1564.3921110696376
6.379999999999908,0.01,0.0,-1588.456101460004
6.389999999999908,0.01,0.0,-1612.8910951417595
6.399999999999908,0.01,0.0,-1637.7023034545591
6.409999999999908,0.01,0.0,-1662.8949392063969
6.419999999999908,0.01,0.0,-1688.4746881684719
6.429999999999907,0.01,0.0,-1714.4476606341714
6.439999999999907,0.01,0.0,-1740.8204272920643
6.449999999999907,0.01,0.0,-1767.6000114902147
6.459999999999907,0.01,0.0,-1794.7930174531512
6.4699999999999065,0.01,0.0,-1822.4044892544682
6.479999999999906,0.01,0.0,-1850.440731670233
6.489999999999906,0.01,0.0,-1878.9098095611334
6.499999999999906,0.01,0.0,-1907.8164323846036
6.509999999999906,0.01,0.0,-1937.1692404127632
6.519999999999905,0.01,0.0,-1966.973453941671
6.529999999999905,0.01,0.0,-1997.2362281270352
6.539999999999905,0.01,0.0,-2027.9658474009289
6.549999999999905,0.01,0.0,-2059.169152066487
6.559999999999905,0.01,0.0,-2090.8527085683577
6.569999999999904,0.01,0.0,-2123.023575057663
6.579999999999904,0.01,0.0,-2155.6893952318774
6.589999999999904,0.01,0.0,-2188.8583085932514
6.599999999999904,0.01,0.0,-2222.538014355021
6.6099999999999035,0.01,0.0,-2256.734747159926
6.619999999999903,0.01,0.0,-2291.456886845148
6.629999999999903,0.01,0.0,-2326.713052549744
6.639999999999903,0.01,0.0,-2362.5106099147615
6.649999999999903,0.01,0.0,-2398.8578332207485
6.659999999999902,0.01,0.0,-2435.7645153868725
6.669999999999902,0.01,0.0,-2473.2385349364295
6.679999999999902,0.01,0.0,-2511.287887954862
6.689999999999902,0.01,0.0,-2549.921300730114
6.699999999999902,0.01,0.0,-2589.148132461472
6.709999999999901,0.01,0.0,-2628.9785142439464
6.719999999999901,0.01,0.0,-2669.4222364399366
6.729999999999901,0.01,0.0,-2710.4871187532635
6.739999999999901,0.01,0.0,-2752.184265677964
6.7499999999999005,0.01,0.0,-2794.522182102703
6.7599999999999,0.01,0.0,-2837.5125611490384
6.7699999999999,0.01,0.0,-2881.1646360597483
6.7799999999999,0.01,0.0,-2925.4878069090755
6.7899999999999,0.01,0.0,-2970.49232634975
6.7999999999998995,0.01,0.0,-3016.188928379036
6.809999999999899,0.01,0.0,-3062.5892477096136
6.819999999999899,0.01,0.0,-3109.7050266376036
6.829999999999899,0.01,0.0,-3157.5454798370647
6.839999999999899,0.01,0.0,-3206.1235330364575
6.849999999999898,0.01,0.0,-3255.448693927041
6.859999999999898,0.01,0.0,-3305.5332645334556
6.869999999999898,0.01,0.0,-3356.389735751161
6.879999999999898,0.01,0.0,-3408.030025986186
6.8899999999998975,0.01,0.0,-3460.4656470754603
6.899999999999897,0.01,0.0,-3513.707504430115
6.909999999999897,0.01,0.0,-3567.7686897271788
6.919999999999897,0.01,0.0,-3622.66184575898
6.929999999999897,0.01,0.0,-3678.399950145975
6.9399999999998965,0.01,0.0,-3734.9945075601627
6.949999999999896,0.01,0.0,-3792.458592394357
6.959999999999896,0.01,0.0,-3850.8055048324145
6.969999999999896,0.01,0.0,-3910.048893962694
6.979999999999896,0.01,0.0,-3970.204098425562
6.989999999999895,0.01,0.0,-4031.2841484357455
6.999999999999895,0.01,0.0,-4093.3043332253637
7.009999999999895,0.01,0.0,-4156.277637260445
7.019999999999895,0.01,0.0,-4220.218605137673
7.0299999999998946,0.01,0.0,-4285.142188743104
7.039999999999894,0.01,0.0,-4351.0641192155945
7.049999999999894,0.01,0.0,-4418.001345871416
7.059999999999894,0.01,0.0,-4485.967626915946
7.069999999999894,0.01,0.0,-4554.980473746626
7.0799999999998935,0.01,0.0,-4625.056435029327
7.089999999999893,0.01,0.0,-4696.211878808202
7.099999999999893,0.01,0.0,-4768.463269420366
7.109999999999893,0.01,0.0,-4841.825754342317
7.119999999999893,0.01,0.0,-4916.318133855673
7.129999999999892,0.01,0.0,-4991.956059149376
7.139999999999892,0.01,0.0,-5068.7569413499705
7.149999999999892,0.01,0.0,-5146.738600022643
7.159999999999892,0.01,0.0,-5225.919974291603
7.169999999999892,0.01,0.0,-5306.320392198113
7.179999999999891,0.01,0.0,-5387.957790219311
7.189999999999891,0.01,0.0,-5470.850318439892
7.199999999999891,0.01,0.0,-5555.01727218833
7.209999999999891,0.01,0.0,-5640.479024387058
7.2199999999998905,0.01,0.0,-5727.256511137226
7.22999999999989,0.01,0.0,-5815.36897286837
7.23999999999989,0.01,0.0,-5904.836217604121
7.24999999999989,0.01,0.0,-5995.679138093298
7.25999999999989,0.01,0.0,-6087.920092488927
7.269999999999889,0.01,0.0,-6181.580467811242
7.279999999999889,0.01,0.0,-6276.682943138783
7.289999999999889,0.01,0.0,-6373.249296742347
7.299999999999889,0.01,0.0,-6471.302504788588
7.309999999999889,0.01,0.0,-6570.863920614063
7.319999999999888,0.01,0.0,-6671.958087440323
7.329999999999888,0.01,0.0,-6774.607804066024
7.339999999999888,0.01,0.0,-6878.837382716939
7.349999999999888,0.01,0.0,-6984.670555022798
7.3599999999998875,0.01,0.0,-7092.131959759406
7.369999999999887,0.01,0.0,-7201.245629204192
7.379999999999887,0.01,0.0,-7312.037494973749
7.389999999999887,0.01,0.0,-7424.534075305347
7.399999999999887,0.01,0.0,-7538.760783505889
7.4099999999998865,0.01,0.0,-7654.743648662806
7.419999999999886,0.01,0.0,-7772.510735906894
7.429999999999886,0.01,0.0,-7892.088782001246
7.439999999999886,0.01,0.0,-8013.506886509881
7.449999999999886,0.01,0.0,-8136.793327816478
7.459999999999885,0.01,0.0,-8261.975212421046
7.469999999999885,0.01,0.0,-8389.083478507713
7.479999999999885,0.01,0.0,-8518.147723033491
7.489999999999885,0.01,0.0,-8649.19766816015
7.4999999999998845,0.01,0.0,-8782.26310565579
7.509999999999884,0.01,0.0,-8917.374443299726
7.519999999999884,0.01,0.0,-9054.564075112206
7.529999999999884,0.01,0.0,-9193.864154136942
7.539999999999884,0.01,0.0,-9335.308066276253
7.5499999999998835,0.01,0.0,-9478.928004947431
7.559999999999883,0.01,0.0,-9624.757567135173
7.569999999999883,0.01,0.0,-9772.830018740726
7.579999999999883,0.01,0.0,-9923.181121089709
7.589999999999883,0.01,0.0,-10075.844757072467
7.599999999999882,0.01,0.0,-10230.856907733216
7.609999999999882,0.01,0.0,-10388.253500747303
7.619999999999882,0.01,0.0,-10548.071761848974
7.629999999999882,0.01,0.0,-10710.348741590176
7.6399999999998816,0.01,0.0,-10875.123046189043
7.649999999999881,0.01,0.0,-11042.43220332956
7.659999999999881,0.01,0.0,-11212.316506394021
7.669999999999881,0.01,0.0,-11384.814176467335
7.679999999999881,0.01,0.0,-11559.965403603466
7.6899999999998805,0.01,0.0,-11737.812951151976
7.69999999999988,0.01,0.0,-11918.397803565622
7.70999999999988,0.01,0.0,-12101.762237137238
7.71999999999988,0.01,0.0,-12287.948933845102
7.72999999999988,0.01,0.0,-12477.001425067214
7.739999999999879,0.01,0.0,-12668.962336188748
7.749999999999879,0.01,0.0,-12863.876780915585
7.759999999999879,0.01,0.0,-13061.78940845275
7.769999999999879,0.01,0.0,-13262.746084778273
7.779999999999879,0.01,0.0,-13466.794667276803
7.789999999999878,0.01,0.0,-13673.98252416016
7.799999999999878,0.01,0.0,-13884.357017189224
7.809999999999878,0.01,0.0,-14097.967237059329
7.819999999999878,0.01,0.0,-14314.86319450564
7.8299999999998775,0.01,0.0,-14535.095393609601
7.839999999999877,0.01,0.0,-14758.714895113426
7.849999999999877,0.01,0.0,-14985.773540146472
7.859999999999877,0.01,0.0,-15216.325648435375
7.869999999999877,0.01,0.0,-15450.425069697021
7.879999999999876,0.01,0.0,-15688.125533661481
7.889999999999876,0.01,0.0,-15929.48345423803
7.899999999999876,0.01,0.0,-16174.55470641026
7.909999999999876,0.01,0.0,-16423.39587904702
7.919999999999876,0.01,0.0,-16676.064991341293
7.929999999999875,0.01,0.0,-16932.621704387475
7.939999999999875,0.01,0.0,-17193.126096328197
7.949999999999875,0.01,0.0,-17457.638896525084
7.959999999999875,0.01,0.0,-17726.220277384786
7.9699999999998745,0.01,0.0,-17998.93257395456
7.979999999999874,0.01,0.0,-18275.840575180795
7.989999999999874,0.01,0.0,-18557.007967004258
7.999999999999874,0.01,0.0,-18842.500721087377
8.009999999999874,0.01,0.0,-19132.384922683497
8.019999999999873,0.01,0.0,-19426.72985855543
8.029999999999873,0.01,0.0,-19725.604519337558
8.039999999999873,0.01,0.0,-20029.07828806861
8.049999999999873,0.01,0.0,-20337.22042456632
8.059999999999873,0.01,0.0,-20650.103505074152
8.069999999999872,0.01,0.0,-20967.80074090527
8.079999999999872,0.01,0.0,-21290.385178720706
8.089999999999872,0.01,0.0,-21617.933587042586
8.099999999999872,0.01,0.0,-21950.520679094665
8.109999999999872,0.01,0.0,-22288.224138309037
8.119999999999871,0.01,0.0,-22631.12251576628
8.129999999999871,0.01,0.0,-22979.296525938495
8.139999999999871,0.01,0.0,-23332.828145472107
8.14999999999987,0.01,0.0,-23691.799076480653
8.15999999999987,0.01,0.0,-24056.29213669285
8.16999999999987,0.01,0.0,-24426.39274240702
8.17999999999987,0.01,0.0,-24802.187221751403
8.18999999999987,0.01,0.0,-25183.762747470504
8.19999999999987,0.01,0.0,-25571.20836976675
8.20999999999987,0.01,0.0,-25964.615895554874
8.21999999999987,0.01,0.0,-26364.076540099537
8.229999999999869,0.01,0.0,-26769.682411125952
8.239999999999869,0.01,0.0,-27181.52978147099
8.249999999999869,0.01,0.0,-27599.712691519933
8.259999999999868,0.01,0.0,-28024.330412564923
8.269999999999868,0.01,0.0,-28455.480335912624
8.279999999999868,0.01,0.0,-28893.26380845707
8.289999999999868,0.01,0.0,-29337.783058455763
8.299999999999867,0.01,0.0,-29789.140182661744
8.309999999999867,0.01,0.0,-30247.44128781179
8.319999999999867,0.01,0.0,-30712.794014184696
8.329999999999867,0.01,0.0,-31185.3069215636
8.339999999999867,0.01,0.0,-31665.08993867047
8.349999999999866,0.01,0.0,-32152.253717264124
8.359999999999866,0.01,0.0,-32646.911452911187
8.369999999999866,0.01,0.0,-33149.179293854984
8.379999999999866,0.01,0.0,-33659.17476888388
8.389999999999866,0.01,0.0,-34177.01647070995
8.399999999999865,0.01,0.0,-34702.8254265596
8.409999999999865,0.01,0.0,-35236.722268676735
8.419999999999865,0.01,0.0,-35778.83301252181
8.429999999999865,0.01,0.0,-36329.284131195105
8.439999999999864,0.01,0.0,-36888.20242420256
8.449999999999864,0.01,0.0,-37455.719867078944
8.459999999999864,0.01,0.0,-38031.96871745911
8.469999999999864,0.01,0.0,-38617.08233145416
8.479999999999864,0.01,0.0,-39211.1981730814
8.489999999999863,0.01,0.0,-39814.4545912938
8.499999999999863,0.01,0.0,-40426.990886921514
8.509999999999863,0.01,0.0,-41048.9499299061
8.519999999999863,0.01,0.0,-41680.47779700497
8.529999999999863,0.01,0.0,-42321.721837102596
8.539999999999862,0.01,0.0,-42972.830429807385
8.549999999999862,0.01,0.0,-43633.955740013895
8.559999999999862,0.01,0.0,-44305.25168754684
8.569999999999862,0.01,0.0,-44986.874460703904
8.579999999999862,0.01,0.0,-45678.98318916697
8.589999999999861,0.01,0.0,-46381.740871295064
8.599999999999861,0.01,0.0,-47095.31169006781
8.60999999999986,0.01,0.0,-47819.86185424683
8.61999999999986,0.01,0.0,-48555.55864841434
8.62999999999986,0.01,0.0,-49302.574639943996
8.63999999999986,0.01,0.0,-50061.084497668315
8.64999999999986,0.01,0.0,-50831.264416253354
8.65999999999986,0.01,0.0,-51613.29294799486
8.66999999999986,0.01,0.0,-52407.35425531595
8.67999999999986,0.01,0.0,-53213.63148348432
8.68999999999986,0.01,0.0,-54032.31425187999
8.699999999999859,0.01,0.0,-54863.59281696283
8.709999999999859,0.01,0.0,-55707.65966067702
8.719999999999859,0.01,0.0,-56564.71280582056
8.729999999999858,0.01,0.0,-57434.95217266142
8.739999999999858,0.01,0.0,-58318.57902833804
8.749999999999858,0.01,0.0,-59215.801111363275
8.759999999999858,0.01,0.0,-60126.826219584946
8.769999999999857,0.01,0.0,-61051.86602214954
8.779999999999857,0.01,0.0,-61991.13610387477
8.789999999999857,0.01,0.0,-62944.85611306212
8.799999999999857,0.01,0.0,-63913.24898545239
8.809999999999857,0.01,0.0,-64896.54114144238
8.819999999999856,0.01,0.0,-65894.96159619567
8.829999999999856,0.01,0.0,-66908.74155551431
8.839999999999856,0.01,0.0,-67938.11713008987
8.849999999999856,0.01,0.0,-68983.32989504072
8.859999999999856,0.01,0.0,-70044.62255817182
8.869999999999855,0.01,0.0,-71122.24388717637
8.879999999999855,0.01,0.0,-72216.44510049728
8.889999999999855,0.01,0.0,-73327.47940163882
8.899999999999855,0.01,0.0,-74455.60594861662
8.909999999999854,0.01,0.0,-75601.08763405684
8.919999999999854,0.01,0.0,-76764.19339322927
8.929999999999854,0.01,0.0,-77945.19321724822
8.939999999999854,0.01,0.0,-79144.36186802274
8.949999999999854,0.01,0.0,-80361.97907909259
8.959999999999853,0.01,0.0,-81598.32958567281
8.969999999999853,0.01,0.0,-82853.70242154559
8.979999999999853,0.01,0.0,-84128.38944141805
8.989999999999853,0.01,0.0,-85422.6867393779
8.999999999999853,0.01,0.0,-86736.89595318788
9.009999999999852,0.01,0.0,-88071.32345299686
9.019999999999852,0.01,0.0,-89426.28047303585
9.029999999999852,0.01,0.0,-90802.08465129382
9.039999999999852,0.01,0.0,-92199.05509906406
9.049999999999851,0.01,0.0,-93617.51731914622
9.059999999999851,0.01,0.0,-95057.80366493414
9.069999999999851,0.01,0.0,-96520.24861838605
9.07999999999985,0.01,0.0,-98005.19426989679
9.08999999999985,0.01,0.0,-99512.98542084351
9.09999999999985,0.01,0.0,-101043.97490365464
9.10999999999985,0.01,0.0,-102598.51952130345
9.11999999999985,0.01,0.0,-104176.97997226895
9.12999999999985,0.01,0.0,-105779.72557130524
9.13999999999985,0.01,0.0,-107407.12870653214
9.14999999999985,0.01,0.0,-109059.56814214298
9.15999999999985,0.01,0.0,-110737.42892276411
9.169999999999849,0.01,0.0,-112441.10212341917
9.179999999999849,0.01,0.0,-114170.9846900039
9.189999999999849,0.01,0.0,-115927.47978083504
9.199999999999848,0.01,0.0,-117710.99851058518
9.209999999999848,0.01,0.0,-119521.95510644582
9.219999999999848,0.01,0.0,-121360.77244950713
9.229999999999848,0.01,0.0,-123227.87852731626
9.239999999999847,0.01,0.0,-125123.71015829362
9.249999999999847,0.01,0.0,-127048.70846101164
9.259999999999847,0.01,0.0,-129003.32364971857
9.269999999999847,0.01,0.0,-130988.0096560347
9.279999999999847,0.01,0.0,-133003.22911511105
9.289999999999846,0.01,0.0,-135049.45210394711
9.299999999999846,0.01,0.0,-137127.15717541528
9.309999999999846,0.01,0.0,-139236.82826672748
9.319999999999846,0.01,0.0,-141378.9560134243
9.329999999999846,0.01,0.0,-143554.04086815947
9.339999999999845,0.01,0.0,-145762.59027746055
9.349999999999845,0.01,0.0,-148005.1180257973
9.359999999999845,0.01,0.0,-150282.14782443072
9.369999999999845,0.01,0.0,-152594.2098692146
9.379999999999844,0.01,0.0,-154941.8436414765
9.389999999999844,0.01,0.0,-157325.59638688486
9.399999999999844,0.01,0.0,-159746.02298962043
9.409999999999844,0.01,0.0,-162203.68803254064
9.419999999999844,0.01,0.0,-164699.16297820484
9.429999999999843,0.01,0.0,-167233.02905959767
9.439999999999843,0.01,0.0,-169805.87739094804
9.449999999999843,0.01,0.0,-172418.30896266762
9.459999999999843,0.01,0.0,-175070.93079039137
9.469999999999843,0.01,0.0,-177764.36221217105
9.479999999999842,0.01,0.0,-180499.23009445617
9.489999999999842,0.01,0.0,-183276.17361913677
9.499999999999842,0.01,0.0,-186095.83870930268
9.509999999999842,0.01,0.0,-188958.8828646456
9.519999999999841,0.01,0.0,-191865.9747705548
9.529999999999841,0.01,0.0,-194817.79121615892
9.539999999999841,0.01,0.0,-197815.0195553912
9.54999999999984,0.01,0.0,-200858.35961364757
9.55999999999984,0.01,0.0,-203948.52077134186
9.56999999999984,0.01,0.0,-207086.22260051823
9.57999999999984,0.01,0.0,-210272.19656976638
9.58999999999984,0.01,0.0,-213507.18659971998
9.59999999999984,0.01,0.0,-216791.94726133114
9.60999999999984,0.01,0.0,-220127.2435758281
9.61999999999984,0.01,0.0,-223513.85227738452
9.62999999999984,0.01,0.0,-226952.56333584804
9.639999999999839,0.01,0.0,-230444.1784368493
9.649999999999839,0.01,0.0,-233989.51135863716
9.659999999999838,0.01,0.0,-237589.38883499624
9.669999999999838,0.01,0.0,-241244.6497112601
9.679999999999838,0.01,0.0,-244956.14596517078
9.689999999999838,0.01,0.0,-248724.74360609645
9.699999999999838,0.01,0.0,-252551.32230072754
9.709999999999837,0.01,0.0,-256436.77320728227
9.719999999999837,0.01,0.0,-260382.0021051608
9.729999999999837,0.01,0.0,-264387.928726969
9.739999999999837,0.01,0.0,-268455.487189849
9.749999999999837,0.01,0.0,-272585.6240587839
9.759999999999836,0.01,0.0,-276779.3034836228
9.769999999999836,0.01,0.0,-281037.50130252086
9.779999999999836,0.01,0.0,-285361.21077146067
9.789999999999836,0.01,0.0,-289751.4383417282
9.799999999999836,0.01,0.0,-294209.20762656286
9.809999999999835,0.01,0.0,-298735.5575406561
9.819999999999835,0.01,0.0,-303331.5443853798
9.829999999999835,0.01,0.0,-307998.2389440886
9.839999999999835,0.01,0.0,-312736.72873522376
9.849999999999834,0.01,0.0,-317548.11760891095
9.859999999999834,0.01,0.0,-322433.5272558478
9.869999999999834,0.01,0.0,-327394.09677712934
9.879999999999834,0.01,0.0,-332430.98396040295
9.889999999999834,0.01,0.0,-337545.36154997157
9.899999999999833,0.01,0.0,-342738.4235676795
9.909999999999833,0.01,0.0,-348011.3806966216
9.919999999999833,0.01,0.0,-353365.46023752174
9.929999999999833,0.01,0.0,-358801.9112048023
9.939999999999833,0.01,0.0,-364322.00170501997
9.949999999999832,0.01,0.0,-369927.0187679305
9.959999999999832,0.01,0.0,-375618.2676178874
9.969999999999832,0.01,0.0,-381397.0753145344
9.979999999999832,0.01,0.0,-387264.78820471314
9.989999999999831,0.01,0.0,-393222.7752235967
9.999999999999831,0.01,0.0,-399272.42589952203
10.009999999999831,0.01,0.0,-405415.1491086978
10.01999999999983,0.01,0.0,-411652.3777241159
10.02999999999983,0.01,0.0,-417985.56568565505
10.03999999999983,0.01,0.0,-424416.1878219485
10.04999999999983,0.01,0.0,-430945.7431039715
10.05999999999983,0.01,0.0,-437575.7554309597
10.06999999999983,0.01,0.0,-444307.76996338007
10.07999999999983,0.01,0.0,-451143.3547556563
10.08999999999983,0.01,0.0,-458084.1038619094
10.09999999999983,0.01,0.0,-465131.63463682635
10.109999999999829,0.01,0.0,-472287.5895889137
10.119999999999829,0.01,0.0,-479553.6383134003
10.129999999999828,0.01,0.0,-486931.4743488376
10.139999999999828,0.01,0.0,-494422.81614679185
10.149999999999828,0.01,0.0,-502029.4094592081
10.159999999999828,0.01,0.0,-509753.0288132966
10.169999999999828,0.01,0.0,-517595.4731571463
10.179999999999827,0.01,0.0,-525558.5713362478
10.189999999999827,0.01,0.0,-533644.1805448345
10.199999999999827,0.01,0.0,-541854.1849430918
10.209999999999827,0.01,0.0,-550190.4990788565
10.219999999999827,0.01,0.0,-558655.0655926788
10.229999999999826,0.01,0.0,-567249.8565454404
10.239999999999826,0.01,0.0,-575976.876196863
10.249999999999826,0.01,0.0,-584838.1584088566
10.259999999999826,0.01,0.0,-593835.7686882468
10.269999999999825,0.01,0.0,-602971.8061461184
10.279999999999825,0.01,0.0,-612248.4005980124
10.289999999999825,0.01,0.0,-621667.7146711973
10.299999999999825,0.01,0.0,-631231.9425511085
10.309999999999825,0.01,0.0,-640943.3133668802
10.319999999999824,0.01,0.0,-650804.0915025458
10.329999999999824,0.01,0.0,-660816.5757151212
10.339999999999824,0.01,0.0,-670983.0999234281
10.349999999999824,0.01,0.0,-681306.0345679909
10.359999999999824,0.01,0.0,-691787.785691085
10.369999999999823,0.01,0.0,-702430.7969930978
10.379999999999823,0.01,0.0,-713237.5483325276
10.389999999999823,0.01,0.0,-724210.5592502148
10.399999999999823,0.01,0.0,-735352.38792036
10.409999999999823,0.01,0.0,-746665.6314018329
10.419999999999822,0.01,0.0,-758152.928191189
10.429999999999822,0.01,0.0,-769816.9540934886
10.439999999999822,0.01,0.0,-781660.4292039742
10.449999999999822,0.01,0.0,-793686.1145002266
10.459999999999821,0.01,0.0,-805896.8134391392
10.469999999999821,0.01,0.0,-818295.3725055757
10.479999999999821,0.01,0.0,-830884.6799215961
10.48999999999982,0.01,0.0,-843667.6711827148
10.49999999999982,0.01,0.0,-856647.325155334
10.50999999999982,0.01,0.0,-869826.6689159843
10.51999999999982,0.01,0.0,-883208.7733240828
10.52999999999982,0.01,0.0,-896796.7585293709
10.53999999999982,0.01,0.0,-910593.7926566007
10.54999999999982,0.01,0.0,-924603.0902457364
10.55999999999982,0.01,0.0,-938827.9165606608
10.569999999999819,0.01,0.0,-953271.5890326768
10.579999999999819,0.01,0.0,-967937.4748044143
10.589999999999819,0.01,0.0,-982828.9925520159
10.599999999999818,0.01,0.0,-997949.6137981993
10.609999999999818,0.01,0.0,-1013302.8630969806
10.619999999999818,0.01,0.0,-1028892.3177910299
10.629999999999818,0.01,0.0,-1044721.6131158746
10.639999999999818,0.01,0.0,-1060794.4381504597
10.649999999999817,0.01,0.0,-1077114.5391008721
10.659999999999817,0.01,0.0,-1093685.7206424538
10.669999999999817,0.01,0.0,-1110511.8468847158
10.679999999999817,0.01,0.0,-1127596.8384059356
10.689999999999817,0.01,0.0,-1144944.677931729
10.699999999999816,0.01,0.0,-1162559.409625363
10.709999999999816,0.01,0.0,-1180445.1396888578
10.719999999999816,0.01,0.0,-1198606.0391781018
10.729999999999816,0.01,0.0,-1217046.3403509068
10.739999999999815,0.01,0.0,-1235770.3431506744
10.749999999999815,0.01,0.0,-1254782.4123823238
10.759999999999815,0.01,0.0,-1274086.9799412424
10.769999999999815,0.01,0.0,-1293688.5453100065
10.779999999999815,0.01,0.0,-1313591.677290013
10.789999999999814,0.01,0.0,-1333801.016155568
10.799999999999814,0.01,0.0,-1354321.2710738543
10.809999999999814,0.01,0.0,-1375157.2270390077
10.819999999999814,0.01,0.0,-1396313.7408132888
10.829999999999814,0.01,0.0,-1417795.7439616758
10.839999999999813,0.01,0.0,-1439608.243098374
10.849999999999813,0.01,0.0,-1461756.3228570805
10.859999999999813,0.01,0.0,-1484245.1457242148
10.869999999999813,0.01,0.0,-1507079.9536721283
10.879999999999812,0.01,0.0,-1530266.0704656327
10.889999999999812,0.01,0.0,-1553808.9000341538
10.899999999999812,0.01,0.0,-1577713.9292643615
10.909999999999812,0.01,0.0,-1601986.7306665324
10.919999999999812,0.01,0.0,-1626632.9639957268
10.929999999999811,0.01,0.0,-1651658.3742747528
